3428	15615	MUSSALA (TOP/SOMMET)	42	11	23	35	2927	\N	\N	\N	\N	\N	0
3429	15625	PLOVDIV	42	8	24	45	185	\N	\N	\N	\N	\N	0
3430	15627	BOTEV VRAH (TOP/SOMMET)	42	40	24	50	2389	\N	\N	\N	\N	\N	0
3431	15628	IVAILO	42	13	24	20	214	\N	\N	\N	\N	\N	0
3432	15635	CHIRPAN	42	12	25	20	178	\N	\N	\N	\N	\N	0
3433	15642	ELHOVO	42	51	26	34	139	\N	\N	\N	\N	\N	0
3434	15655	BURGAS	42	29	27	29	28	\N	\N	\N	\N	\N	0
3435	15661	ACHTOPOL	42	6	27	51	19	\N	\N	\N	\N	\N	0
3436	15712	SANDANSKI	41	31	23	16	207	\N	\N	\N	\N	\N	0
3437	15725	SNEJANKA (TOP/SOMMET)	41	40	24	41	1930	\N	\N	\N	\N	\N	0
3438	15730	KURDJALI	41	39	25	22	331	\N	\N	\N	\N	\N	0
3439	15741	SVILENGRAD	41	46	26	12	55	\N	\N	\N	\N	\N	0
3440	16008	S. VALENTINO ALLA MUTA	46	45	10	32	1461	\N	\N	\N	\N	\N	0
3441	16020	BOLZANO	46	28	11	20	241	\N	\N	\N	\N	\N	0
3442	16021	PASSO ROLLE	46	18	11	47	2006	\N	\N	\N	\N	\N	0
3443	16022	PAGANELLA	46	9	11	2	2129	\N	\N	\N	\N	\N	0
3444	16033	DOBBIACO	46	44	12	13	1226	\N	\N	\N	\N	\N	0
3445	16036	AVIANO	46	2	12	36	128	\N	\N	\N	\N	\N	0
3446	16040	TARVISIO	46	30	13	35	778	\N	\N	\N	\N	\N	0
3447	16044	UDINE/CAMPOFORMIDO	46	2	13	11	94	\N	\N	\N	\N	\N	0
3448	16045	UDINE/RIVOLTO	45	59	13	2	53	\N	\N	\N	\N	\N	0
3449	16052	PIAN ROSA	45	56	7	42	3488	\N	\N	\N	\N	\N	0
3450	16054	AOSTA	45	44	7	21	547	\N	\N	\N	\N	\N	0
3451	16059	TORINO/CASELLE	45	13	7	39	287	\N	\N	\N	\N	\N	0
3452	16061	TORINO/BRIC DELLA CROCE	45	2	7	44	710	\N	\N	\N	\N	\N	0
3453	16064	NOVARA/CAMERI	45	31	8	40	169	\N	\N	\N	\N	\N	0
3454	16066	νιμαξ/MALPENSA	45	37	8	44	211	\N	\N	\N	\N	\N	0
3455	16072	MONTE BISBINO	45	52	9	4	1322	\N	\N	\N	\N	\N	0
3456	16076	BERGAMO/ORIO AL SERIO	45	40	9	42	237	\N	\N	\N	\N	\N	0
3457	16080	νιμαξ/LINATE	45	26	9	17	103	\N	\N	\N	\N	\N	0
3458	16084	PIACENZA	44	55	9	44	138	\N	\N	\N	\N	\N	0
3459	16088	BRESCIA/GHEDI	45	25	10	17	97	\N	\N	\N	\N	\N	0
3460	16090	χεςοξα/VILLAFRANCA	45	23	10	52	68	\N	\N	\N	\N	\N	0
3461	16094	VICENZA	45	34	11	31	53	\N	\N	\N	\N	\N	0
3462	16095	PADOVA	45	24	11	51	14	\N	\N	\N	\N	\N	0
3463	16098	TREVISO/ISTRANA	45	41	12	6	46	\N	\N	\N	\N	\N	0
3464	16099	TREVISO/S. ANGELO	45	39	12	11	23	\N	\N	\N	\N	\N	0
3465	16105	χεξεγιρ/TESSERA	45	30	12	20	6	\N	\N	\N	\N	\N	0
3466	16108	RONCHI DEI LEGIONARI	45	49	13	29	12	\N	\N	\N	\N	\N	0
3467	16110	TRIESTE	45	39	13	45	20	\N	\N	\N	\N	\N	0
3468	16114	MONDOVI	44	23	7	49	560	\N	\N	\N	\N	\N	0
3469	16115	MONTE MALANOTTE	44	15	7	48	1742	\N	\N	\N	\N	\N	0
3470	16116	GOVONE	44	48	8	6	315	\N	\N	\N	\N	\N	0
3471	16118	NOVI LIGURE	44	46	8	47	187	\N	\N	\N	\N	\N	0
3472	16119	PASSO DEI GIOVI	44	38	8	56	475	\N	\N	\N	\N	\N	0
3473	16120	GENOVA/SESTRI	44	25	8	51	3	\N	\N	\N	\N	\N	0
3474	16122	ALBENGA	44	3	8	7	49	\N	\N	\N	\N	\N	0
3475	16124	PASSO DELLA CISA	44	26	9	56	1040	\N	\N	\N	\N	\N	0
3476	16125	SARZANA/LUNI	44	5	9	59	10	\N	\N	\N	\N	\N	0
3477	16129	ISOLA DI PALMARIA	44	2	9	50	191	\N	\N	\N	\N	\N	0
3478	16134	MONTE CIMONE	44	12	10	42	2173	\N	\N	\N	\N	\N	0
3479	16136	PASSO PORRETTA	44	1	11	0	1314	\N	\N	\N	\N	\N	0
3480	16138	FERRARA	44	50	11	37	10	\N	\N	\N	\N	\N	0
3481	16140	BOLOGNA/BORGO PANIGALE	44	32	11	18	49	\N	\N	\N	\N	\N	0
3482	16142	RIFREDO MUGELLO	44	3	11	23	887	\N	\N	\N	\N	\N	0
3483	16144	S. PIETRO CAPOFIUME MOLINELLA (BOLOGNA	44	39	11	37	11	\N	\N	\N	\N	\N	0
3484	16146	PUNTA MARINA	44	27	12	18	6	\N	\N	\N	\N	\N	0
3485	16147	FORLI	44	12	12	4	32	\N	\N	\N	\N	\N	0
3486	16148	CERVIA	44	13	12	18	10	\N	\N	\N	\N	\N	0
3487	16149	RIMINI	44	2	12	37	13	\N	\N	\N	\N	\N	0
3488	16153	CAPO MELE	43	57	8	10	221	\N	\N	\N	\N	\N	0
3489	16154	IMPERIA	43	53	8	2	54	\N	\N	\N	\N	\N	0
3490	16158	PISA/S. GIUSTO	43	41	10	23	6	\N	\N	\N	\N	\N	0
3491	16164	VOLTERRA	43	24	10	52	575	\N	\N	\N	\N	\N	0
3492	16168	MONTE ARGENTARIO	42	23	11	10	631	\N	\N	\N	\N	\N	0
3493	16170	FIRENZE/PERETOLA	43	48	11	12	38	\N	\N	\N	\N	\N	0
3494	16172	AREZZO	43	28	11	51	249	\N	\N	\N	\N	\N	0
3495	16179	FRONTONE	43	31	12	44	574	\N	\N	\N	\N	\N	0
3496	16181	PERUGIA	43	5	12	30	205	\N	\N	\N	\N	\N	0
3497	16191	FALCONARA	43	37	13	22	10	\N	\N	\N	\N	\N	0
3498	16197	M. CALAMITA	42	44	10	24	397	\N	\N	\N	\N	\N	0
3499	16204	RADICOFANI	42	54	11	46	828	\N	\N	\N	\N	\N	0
3500	16206	GROSSETO	42	45	11	4	7	\N	\N	\N	\N	\N	0
3501	16214	CIVITAVECCHIA	42	2	11	50	4	\N	\N	\N	\N	\N	0
3502	16216	VITERBO	42	26	12	3	308	\N	\N	\N	\N	\N	0
3503	16219	MONTE TERMINILLO	42	28	12	59	1875	\N	\N	\N	\N	\N	0
3504	16221	RIETI	42	25	12	51	-9999	\N	\N	\N	\N	\N	0
3505	16224	VIGNA DI VALLE	42	5	12	13	266	\N	\N	\N	\N	\N	0
3506	16227	FUCINO	41	53	13	35	655	\N	\N	\N	\N	\N	0
3507	16228	PRETURO	42	22	13	18	667	\N	\N	\N	\N	\N	0
3508	16230	PESCARA	42	26	14	12	11	\N	\N	\N	\N	\N	0
3509	16232	TERMOLI	42	0	15	0	44	\N	\N	\N	\N	\N	0
3510	16234	GUIDONIA	42	0	12	44	89	\N	\N	\N	\N	\N	0
3511	16235	ςιν/URBE	41	57	12	30	24	\N	\N	\N	\N	\N	0
3512	16239	ςιν/CIAMPINO	41	47	12	35	105	\N	\N	\N	\N	\N	0
3513	16242	ςιν FIUMICINO	41	48	12	14	3	\N	\N	\N	\N	\N	0
3514	16243	LATINA	41	33	12	54	26	\N	\N	\N	\N	\N	0
3515	16244	FROSINONE	41	38	13	18	185	\N	\N	\N	\N	\N	0
3516	16245	PRATICA DI MARE	41	39	12	27	21	\N	\N	\N	\N	\N	0
3517	16245	PRATICA DI MARE	41	39	12	26	32	\N	\N	\N	\N	\N	0
3518	16252	CAMPOBASSO	41	34	14	39	807	\N	\N	\N	\N	\N	0
3519	16253	GRAZZANISE	41	3	14	4	10	\N	\N	\N	\N	\N	0
3520	16258	νοξτε σ. αξφεμο	41	42	15	57	844	\N	\N	\N	\N	\N	0
3521	16261	AMENDOLA	41	32	15	43	60	\N	\N	\N	\N	\N	0
3522	16263	TREVICO	41	3	15	14	1093	\N	\N	\N	\N	\N	0
3523	16270	BARI/PALESE MACCHIE	41	8	16	47	49	\N	\N	\N	\N	\N	0
3524	16280	PONZA	40	55	12	57	185	\N	\N	\N	\N	\N	0
3525	16289	NAPOLI/CAPODICHINO	40	51	14	18	72	\N	\N	\N	\N	\N	0
3526	16294	CAPRI	40	33	14	12	161	\N	\N	\N	\N	\N	0
3527	16300	POTENZA	40	38	15	48	843	\N	\N	\N	\N	\N	0
3528	16310	CAPO PALINURO	40	1	15	17	185	\N	\N	\N	\N	\N	0
3529	16312	GIOIA DEL COLLE	40	46	16	56	350	\N	\N	\N	\N	\N	0
3530	16316	LATRONICO	40	5	16	1	896	\N	\N	\N	\N	\N	0
3531	16320	BRINDISI	40	39	17	57	10	\N	\N	\N	\N	\N	0
3532	16324	GROTTAGLIE	40	31	17	24	69	\N	\N	\N	\N	\N	0
3533	16325	MARINA DI GINOSA	40	26	16	53	12	\N	\N	\N	\N	\N	0
3534	16332	LECCE	40	14	18	9	61	\N	\N	\N	\N	\N	0
3535	16337	BONIFATI	39	35	15	53	485	\N	\N	\N	\N	\N	0
3536	16344	MONTE SCURO	39	20	16	24	1720	\N	\N	\N	\N	\N	0
3537	16350	CROTONE	39	0	17	4	161	\N	\N	\N	\N	\N	0
3538	16360	S. MARIA DI LEUCA	39	49	18	21	112	\N	\N	\N	\N	\N	0
3539	16362	LAMEZIA TERME	38	54	16	15	-9999	\N	\N	\N	\N	\N	0
3540	16400	USTICA	38	42	13	11	251	\N	\N	\N	\N	\N	0
3541	16405	παμεςνο/PUNTA RAISI	38	11	13	6	21	\N	\N	\N	\N	\N	0
3542	16410	παμεςνο BOCCADIFALCO	38	6	13	18	117	\N	\N	\N	\N	\N	0
3543	16415	ISOLA DI SALINA	38	35	14	52	46	\N	\N	\N	\N	\N	0
3544	16420	MESSINA	38	12	15	33	51	\N	\N	\N	\N	\N	0
3545	16422	REGGIO CALABRIA	38	4	15	39	21	\N	\N	\N	\N	\N	0
3546	16429	TRAPANI/BIRGI	37	55	12	30	14	\N	\N	\N	\N	\N	0
3547	16434	PRIZZI	37	43	13	26	1035	\N	\N	\N	\N	\N	0
3548	16450	ENNA	37	34	14	17	965	\N	\N	\N	\N	\N	0
3549	16453	GELA	37	5	14	13	65	\N	\N	\N	\N	\N	0
3550	16459	CATANIA/SIGONELLA	37	24	14	55	22	\N	\N	\N	\N	\N	0
3551	16460	CATANIA/FONTANAROSSA	37	28	15	3	17	\N	\N	\N	\N	\N	0
3552	16470	PANTELLERIA	36	49	11	58	170	\N	\N	\N	\N	\N	0
3553	16480	COZZO SPADARO	36	41	15	8	51	\N	\N	\N	\N	\N	0
3554	16490	LAMPEDUSA	35	30	12	36	20	\N	\N	\N	\N	\N	0
3555	16506	GUARDIAVECCHIA	41	13	9	24	159	\N	\N	\N	\N	\N	0
3556	16520	ALGHERO	40	38	8	17	40	\N	\N	\N	\N	\N	0
3557	16522	CAPO CACCIA	40	34	8	10	204	\N	\N	\N	\N	\N	0
3558	16531	OLBIA/COSTA SMERALDA	40	54	9	31	13	\N	\N	\N	\N	\N	0
3559	16538	FONNI	40	7	9	15	1029	\N	\N	\N	\N	\N	0
3560	16539	CAPO FRASCA	39	45	8	28	95	\N	\N	\N	\N	\N	0
3561	16541	PERDASDEFOGU	39	40	9	26	606	\N	\N	\N	\N	\N	0
3562	16542	CAPO S. LORENZO	39	30	9	38	5	\N	\N	\N	\N	\N	0
3563	16546	DECIMOMANNU	39	21	8	58	28	\N	\N	\N	\N	\N	0
3564	16548	CARLOFORTE	39	8	8	19	15	\N	\N	\N	\N	\N	0
3565	16549	ISOLA DI CARLOFORTE	39	8	8	19	12	\N	\N	\N	\N	\N	0
3566	16550	CAPO BELLAVISTA	39	56	9	43	150	\N	\N	\N	\N	\N	0
3567	16560	CAGLIARI/ELMAS	39	15	9	4	5	\N	\N	\N	\N	\N	0
3568	16564	CAPO CARBONARA	39	6	9	31	118	\N	\N	\N	\N	\N	0
3569	16597	LUQA	35	51	14	29	-9999	\N	\N	\N	\N	\N	0
3570	16606	SERRAI	41	4	23	34	35	\N	\N	\N	\N	\N	0
3571	16613	FLORINA	40	47	21	24	662	\N	\N	\N	\N	\N	0
3572	16614	KASTORIA (αεςοποςτ)	40	27	21	17	-9999	\N	\N	\N	\N	\N	0
3573	16622	THESSALONIKI (αεςοποςτ)	40	31	22	58	4	\N	\N	\N	\N	\N	0
3574	16624	CHRYSOPOULI (αεςοποςτ)	40	59	24	36	5	\N	\N	\N	\N	\N	0
3575	16627	ALEXANDROUPOLI (αεςοποςτ)	40	51	25	55	3	\N	\N	\N	\N	\N	0
3576	16632	KOZANI (αόςοποςτ)	40	18	21	47	627	\N	\N	\N	\N	\N	0
3577	16641	KERKYRA (αεςοποςτ)	39	37	19	55	4	\N	\N	\N	\N	\N	0
3578	16642	IOANNINA (AIRPORT)	39	42	20	49	483	\N	\N	\N	\N	\N	0
3579	16643	AKTION (AIRPORT)	38	37	20	46	4	\N	\N	\N	\N	\N	0
3580	16645	TRIKALA	39	33	21	46	116	\N	\N	\N	\N	\N	0
3581	16648	LARISSA (AIRPORT)	39	38	22	25	74	\N	\N	\N	\N	\N	0
3582	16650	LIMNOS (AIRPORT)	39	55	25	14	4	\N	\N	\N	\N	\N	0
3583	16654	ARTA (HALKIADES)	39	10	21	0	11	\N	\N	\N	\N	\N	0
3584	16665	ANCHIALOS (AIRPORT)	39	13	22	48	15	\N	\N	\N	\N	\N	0
3585	16667	MYTILINI (AIRPORT)	39	4	26	36	5	\N	\N	\N	\N	\N	0
3586	16672	AGRINION (AIRPORT)	38	36	21	21	24	\N	\N	\N	\N	\N	0
3587	16674	ALIARTOS	38	23	23	6	-9999	\N	\N	\N	\N	\N	0
3588	16675	LAMIA	38	54	22	24	144	\N	\N	\N	\N	\N	0
3589	16682	ANDRAVIDA (AIRPORT)	37	55	21	17	14	\N	\N	\N	\N	\N	0
3590	16684	SKYROS (AIRPORT)	38	58	24	29	28	\N	\N	\N	\N	\N	0
3591	16685	KEFALHNIA (AIRPORT)	38	7	20	30	22	\N	\N	\N	\N	\N	0
3592	16687	ARAXOS (AIRPORT)	38	9	21	25	12	\N	\N	\N	\N	\N	0
3593	16689	PATRAI	38	15	21	44	3	\N	\N	\N	\N	\N	0
3594	16699	TANAGRA (AIRPORT)	38	19	23	32	140	\N	\N	\N	\N	\N	0
3595	16701	ATHINAI (ζιμαδεμζιρ)	38	3	23	40	138	\N	\N	\N	\N	\N	0
3596	16706	CHIOS (AIRPORT)	38	20	26	8	4	\N	\N	\N	\N	\N	0
3597	16710	τςιπομισ (αόςοποςτ)	37	32	22	24	652	\N	\N	\N	\N	\N	0
3598	16715	TATOI	38	6	23	47	235	\N	\N	\N	\N	\N	0
3599	16716	ATHINAI (AIRPORT)	37	54	23	44	15	\N	\N	\N	\N	\N	0
3600	16717	PIRAEUS	37	59	23	34	2	\N	\N	\N	\N	\N	0
3601	16718	ELEFSIS (AIRPORT)	38	4	23	33	31	\N	\N	\N	\N	\N	0
3602	16723	SAMOS (AIRPORT)	37	42	26	55	7	\N	\N	\N	\N	\N	0
3603	16726	KALAMATA (AIRPORT)	37	4	22	1	8	\N	\N	\N	\N	\N	0
3604	16732	NAXOS	37	6	25	23	9	\N	\N	\N	\N	\N	0
3605	16734	METHONI	36	50	21	42	34	\N	\N	\N	\N	\N	0
3606	16738	MILOS	36	43	24	27	183	\N	\N	\N	\N	\N	0
3607	16742	KOS (AIRPORT)	36	47	27	4	-9999	\N	\N	\N	\N	\N	0
3608	16743	KYTHIRA	36	17	23	1	167	\N	\N	\N	\N	\N	0
3609	16744	THIRA (AIRPORT)	36	25	25	26	36	\N	\N	\N	\N	\N	0
3610	16746	SOUDA (AIRPORT)	35	29	24	7	151	\N	\N	\N	\N	\N	0
3611	16749	RHODES (AIRPORT)	36	24	28	5	11	\N	\N	\N	\N	\N	0
3612	16754	HERAKLION (AIRPORT)	35	20	25	11	39	\N	\N	\N	\N	\N	0
3613	16756	IERAPETRA	35	0	25	44	-9999	\N	\N	\N	\N	\N	0
3614	16757	SITIA	35	12	26	6	28	\N	\N	\N	\N	\N	0
3615	16758	RETHYMNON	35	21	24	31	7	\N	\N	\N	\N	\N	0
3616	16759	TYMBAKION (AIRPORT)	35	0	24	45	7	\N	\N	\N	\N	\N	0
3617	16760	KASTELI (AIRPORT)	35	11	25	19	336	\N	\N	\N	\N	\N	0
3618	16765	KARPATHOS (AIRPORT)	35	31	27	15	-9999	\N	\N	\N	\N	\N	0
3619	17022	ZONGULDAK	41	27	31	48	137	\N	\N	\N	\N	\N	0
3620	17024	INEBOLU	41	59	33	47	64	\N	\N	\N	\N	\N	0
3621	17026	SINOP	42	2	35	10	32	\N	\N	\N	\N	\N	0
3622	17029	SAMSUN/MEYDAN	41	17	36	20	168	\N	\N	\N	\N	\N	0
3623	17030	SAMSUN	41	17	36	18	4	\N	\N	\N	\N	\N	0
3624	17033	ORDU	40	59	37	54	4	\N	\N	\N	\N	\N	0
3625	17034	GIRESUN	40	55	38	23	37	\N	\N	\N	\N	\N	0
3626	17038	TRABZON	41	0	39	43	34	\N	\N	\N	\N	\N	0
3627	17040	RIZE	41	2	40	31	9	\N	\N	\N	\N	\N	0
3628	17042	HOPA	41	24	41	26	33	\N	\N	\N	\N	\N	0
3629	17045	ARTVIN	41	11	41	49	628	\N	\N	\N	\N	\N	0
3630	17050	EDIRNE	41	40	26	34	51	\N	\N	\N	\N	\N	0
3631	17052	KIRKLARELI	41	44	27	14	232	\N	\N	\N	\N	\N	0
3632	17056	TEKIRDAG	40	59	27	33	3	\N	\N	\N	\N	\N	0
3633	17059	KUMKOY	41	15	29	2	30	\N	\N	\N	\N	\N	0
3634	17060	ISTANBUL/ATATURK	40	58	28	49	37	\N	\N	\N	\N	\N	0
3635	17061	SARIYER	41	8	29	4	58	\N	\N	\N	\N	\N	0
3636	17062	ISTANBUL/GOZTEPE	40	58	29	5	33	\N	\N	\N	\N	\N	0
3637	17067	GOLCUK/DUMLUPINAR	40	40	29	50	18	\N	\N	\N	\N	\N	0
3638	17068	CENGIZTOPEL	40	51	29	54	70	\N	\N	\N	\N	\N	0
3639	17069	ADAPAZARI	40	47	30	25	30	\N	\N	\N	\N	\N	0
3640	17070	BOLU	40	44	31	36	743	\N	\N	\N	\N	\N	0
3641	17074	KASTAMONU	41	22	33	47	800	\N	\N	\N	\N	\N	0
3642	17080	CANKIRI	40	36	33	37	751	\N	\N	\N	\N	\N	0
3643	17082	MERZIFON	40	51	35	35	535	\N	\N	\N	\N	\N	0
3644	17084	CORUM	40	33	34	57	776	\N	\N	\N	\N	\N	0
3645	17085	AMASYA	40	39	35	51	412	\N	\N	\N	\N	\N	0
3646	17086	TOKAT	40	18	36	34	608	\N	\N	\N	\N	\N	0
3647	17088	GUMUSHANE	40	28	39	28	1219	\N	\N	\N	\N	\N	0
3648	17090	SIVAS	39	45	37	1	1285	\N	\N	\N	\N	\N	0
3649	17092	ERZINCAN	39	45	39	30	1218	\N	\N	\N	\N	\N	0
3650	17096	ERZURUM	39	57	41	10	1758	\N	\N	\N	\N	\N	0
3651	17098	KARS	40	37	43	6	1775	\N	\N	\N	\N	\N	0
3652	17099	AGRI	39	44	43	3	1632	\N	\N	\N	\N	\N	0
3653	17100	IGDIR	39	55	44	3	858	\N	\N	\N	\N	\N	0
3654	17110	GOKCEADA	40	11	25	54	72	\N	\N	\N	\N	\N	0
3655	17112	CANAKKALE	40	8	26	24	6	\N	\N	\N	\N	\N	0
3656	17115	BANDIRMA	40	19	27	58	42	\N	\N	\N	\N	\N	0
3657	17116	BURSA	40	11	29	4	100	\N	\N	\N	\N	\N	0
3658	17120	BILECIK	40	9	29	58	539	\N	\N	\N	\N	\N	0
3659	17124	ESKISEHIR	39	47	30	34	786	\N	\N	\N	\N	\N	0
3660	17127	AKINCI	40	4	32	34	840	\N	\N	\N	\N	\N	0
3661	17128	ESENBOGA	40	7	33	0	949	\N	\N	\N	\N	\N	0
3662	17129	ETIMESGUT	39	57	32	41	806	\N	\N	\N	\N	\N	0
3663	17130	αξλαςα/CENTRAL	39	57	32	53	891	\N	\N	\N	\N	\N	0
3664	17131	GUVERCINLIK	39	56	32	45	823	\N	\N	\N	\N	\N	0
3665	17135	KIRIKKALE	39	51	33	31	748	\N	\N	\N	\N	\N	0
3666	17140	YOZGAT	39	49	34	48	1298	\N	\N	\N	\N	\N	0
3667	17145	EDREMIT	39	35	27	1	21	\N	\N	\N	\N	\N	0
3668	17150	BALIKESIR	39	37	27	55	102	\N	\N	\N	\N	\N	0
3669	17160	KIRSEHIR	39	9	34	10	1007	\N	\N	\N	\N	\N	0
3670	17162	GEMEREK	39	11	36	4	1171	\N	\N	\N	\N	\N	0
3671	17170	VAN	38	27	43	19	1662	\N	\N	\N	\N	\N	0
3672	17175	AYVALIK	39	18	26	42	4	\N	\N	\N	\N	\N	0
3673	17180	DIKILI	39	4	26	53	3	\N	\N	\N	\N	\N	0
3674	17184	AKHISAR	38	55	27	51	93	\N	\N	\N	\N	\N	0
3675	17186	MANISA	38	37	27	26	71	\N	\N	\N	\N	\N	0
3676	17188	USAK	38	41	29	24	919	\N	\N	\N	\N	\N	0
3677	17190	AFYON	38	45	30	32	1034	\N	\N	\N	\N	\N	0
3678	17193	NEVSEHIR	38	37	34	42	1260	\N	\N	\N	\N	\N	0
3679	17195	KAYSERI/ERKILET	38	49	35	26	1054	\N	\N	\N	\N	\N	0
3680	17199	MALATYA/BOLGE	38	21	38	19	948	\N	\N	\N	\N	\N	0
3681	17200	MALATYA/ERHAC	38	26	38	5	849	\N	\N	\N	\N	\N	0
3682	17202	ELAZIG	38	36	39	17	881	\N	\N	\N	\N	\N	0
3683	17203	BINGOL	38	52	40	30	1177	\N	\N	\N	\N	\N	0
3684	17204	MUS	38	44	41	31	1320	\N	\N	\N	\N	\N	0
3685	17205	TATVAN	38	29	42	18	1665	\N	\N	\N	\N	\N	0
3686	17210	SIIRT	37	55	41	57	896	\N	\N	\N	\N	\N	0
3687	17218	IZMIR/CIGLI	38	31	27	1	5	\N	\N	\N	\N	\N	0
3688	17219	IZMIR/A. MENDERES	38	16	27	9	120	\N	\N	\N	\N	\N	0
3689	17220	IZMIR/GUZELYALI	38	26	27	10	29	\N	\N	\N	\N	\N	0
3690	17232	KUSADASI	37	52	27	15	22	\N	\N	\N	\N	\N	0
3691	17234	AYDIN	37	51	27	51	56	\N	\N	\N	\N	\N	0
3692	17237	DENIZLI	37	47	29	5	425	\N	\N	\N	\N	\N	0
3693	17238	BURDUR	37	40	30	20	967	\N	\N	\N	\N	\N	0
3694	17240	ισπαςτα	37	45	30	33	997	\N	\N	\N	\N	\N	0
3695	17244	KONYA	37	58	32	33	1031	\N	\N	\N	\N	\N	0
3696	17248	EREGLI/KONYA	37	30	34	3	1044	\N	\N	\N	\N	\N	0
3697	17250	NIGDE	37	58	34	41	1210	\N	\N	\N	\N	\N	0
3698	17255	KAHRAMANMARAS	37	36	36	56	572	\N	\N	\N	\N	\N	0
3699	17260	GAZIANTEP	37	5	37	22	701	\N	\N	\N	\N	\N	0
3700	17265	ADIYAMAN	37	45	38	17	672	\N	\N	\N	\N	\N	0
3701	17270	SANLIURFA	37	8	38	46	549	\N	\N	\N	\N	\N	0
3702	17275	MARDIN	37	18	40	44	1050	\N	\N	\N	\N	\N	0
3703	17280	DIYARBAKIR	37	53	40	12	677	\N	\N	\N	\N	\N	0
3704	17282	BATMAN	37	53	41	7	540	\N	\N	\N	\N	\N	0
3705	17285	HAKKARI	37	34	43	46	1728	\N	\N	\N	\N	\N	0
3706	17290	BODRUM	37	2	27	26	26	\N	\N	\N	\N	\N	0
3707	17292	MUGLA	37	13	28	22	646	\N	\N	\N	\N	\N	0
3708	17295	DALAMAN	36	42	28	47	9	\N	\N	\N	\N	\N	0
3709	17298	ναςναςισ	36	51	28	16	16	\N	\N	\N	\N	\N	0
3710	17300	αξταμιρ	36	42	30	44	54	\N	\N	\N	\N	\N	0
3711	17310	αμαξιρ	36	33	32	0	6	\N	\N	\N	\N	\N	0
3712	17320	ANAMUR	36	5	32	50	4	\N	\N	\N	\N	\N	0
3713	17330	SILIFKE	36	23	33	56	15	\N	\N	\N	\N	\N	0
3714	17340	MERSIN	36	48	34	38	3	\N	\N	\N	\N	\N	0
3715	17350	ADANA/INCIRLIK	37	0	35	25	66	\N	\N	\N	\N	\N	0
3716	17351	ADANA/BOLGE	36	59	35	21	27	\N	\N	\N	\N	\N	0
3717	17352	ADANA/SAKIRPASA	36	59	35	18	20	\N	\N	\N	\N	\N	0
3718	17370	ISKENDERUN	36	35	36	10	4	\N	\N	\N	\N	\N	0
3719	17375	FINIKE	36	18	30	9	2	\N	\N	\N	\N	\N	0
3720	17600	PAPHOS AIRPORT	34	43	32	29	8	\N	\N	\N	\N	\N	0
3721	17601	AKROTIRI	34	35	32	59	-9999	\N	\N	\N	\N	\N	0
3722	17607	ATHALASSA	35	9	33	24	161	\N	\N	\N	\N	\N	0
3723	17609	LARNACA AIRPORT	34	53	33	38	2	\N	\N	\N	\N	\N	0
3745	19128	αδανοχλα	51	35	58	38	0	15	\N	\N	\N	\N	0
3767	20046	ιν. E.T. λςεξλεμρ	80	37	58	3	22	\N	\N	\N	\N	\N	0
3768	20046	ιν.ό.τ.λςεξλεμρ	80	37	58	3	22	15	\N	\N	\N	\N	0
3770	20069	χιϊε	79	30	76	59	11	15	\N	\N	\N	\N	0
3772	20087	ηομονρξξωκ	79	33	90	37	8	15	\N	\N	\N	\N	0
3773	20107	βαςεξγβυςη	78	4	14	15	75	\N	\N	\N	\N	\N	0
3774	20274	οστςοχ υεδιξεξιρ	77	30	82	12	23	-99	\N	\N	\N	\N	0
3775	20289	οστςοχ ςυσσλικ	77	10	96	26	9	\N	\N	\N	\N	\N	0
3777	20292	ιν.ε.λ.ζεδοςοχα	77	43	104	18	15	15	\N	\N	\N	\N	0
3778	20353	νωσ φεμαξιρ	76	57	68	33	9	-99	\N	\N	\N	\N	0
3779	20471	ιϊχεστικ γιλ	75	57	82	57	12	\N	\N	\N	\N	\N	0
3780	20476	στεςμεηοχα	75	25	88	54	11	\N	\N	\N	\N	\N	0
3781	20665	χιμψλιγλοηο	73	31	75	46	4	\N	\N	\N	\N	\N	0
3783	20667	ιν.ν.χ.ποποχα	73	20	70	3	7	15	\N	\N	\N	\N	0
3785	20674	διλσοξ	73	30	80	24	47	15	\N	\N	\N	\N	0
3786	20676	διλσοξ	73	30	80	24	45	15	\N	\N	\N	\N	0
3787	20677	σςϊα ν-203	0	0	0	15	\N	\N	\N	\N	\N	\N	0
3790	20744	ναμωε λαςναλυμω	72	22	52	42	14	15	\N	\N	\N	\N	0
3791	20766	μεσλιξα	72	19	79	34	11	\N	\N	\N	\N	\N	0
3792	20856	νοςφοχαρ	71	6	66	45	18	\N	\N	\N	\N	\N	0
3793	20858	θαςασαχόκ	71	6	66	45	5	15	\N	\N	\N	\N	0
3794	20863	σαβεττα	71	14	72	3	8	15	\N	\N	\N	\N	0
3795	20864	τανβεκ	71	30	71	50	10	15	\N	\N	\N	\N	0
3796	20871	σοποώξαρ λαςηα	71	52	82	42	5	\N	\N	\N	\N	\N	0
3799	20891	θαταξηα	71	59	102	28	33	15	\N	\N	\N	\N	0
3800	20946	ιν.α.λ.ζεδοςοχα	70	27	59	5	12	\N	\N	\N	\N	\N	0
3801	20959	βοχαξεξλοχο	70	21	69	1	47	15	\N	\N	\N	\N	0
3802	20963	ηωδο-ρνο	70	53	78	28	8	15	\N	\N	\N	\N	0
